t;pais;tipo_aplicacion;descargas
20,27027;México;informativa;96,432823
20,3003;México;informativa;104,386244
20,33033;México;informativa;96,871241
20,36036;México;informativa;96,477888
20,39039;México;informativa;100,562223
20,42042;México;informativa;99,374515
20,45045;México;informativa;104,530544
20,48048;México;informativa;100,519179
20,510511;México;informativa;102,8714
20,540541;México;informativa;99,9098
20,570571;México;informativa;99,861519
20,600601;México;informativa;102,063267
20,630631;México;informativa;102,74632
20,660661;México;informativa;104,027478
20,690691;México;informativa;103,466256
20,720721;México;informativa;97,924497
20,750751;México;informativa;103,426005
20,780781;México;informativa;102,708288
20,810811;México;informativa;99,178296
20,840841;México;informativa;102,522795
20,870871;México;informativa;102,253612
20,900901;México;informativa;104,6017
20,930931;México;informativa;101,566235
20,960961;México;informativa;96,653955
20,990991;México;informativa;96,487596
21,021021;México;informativa;99,542165
21,051051;México;informativa;98,941885
21,081081;México;informativa;101,599414
21,111111;México;informativa;100,903114
21,141141;México;informativa;101,211459
21,171171;México;informativa;105,274761
21,201201;México;informativa;103,694089
21,231231;México;informativa;98,098704
21,261261;México;informativa;107,340699
21,291291;México;informativa;107,716368
21,321321;México;informativa;97,777222
21,351351;México;informativa;104,152339
21,381381;México;informativa;105,639543
21,411411;México;informativa;106,357669
21,441441;México;informativa;97,345605
21,471471;México;informativa;102,493625
21,501502;México;informativa;101,905933
21,531532;México;informativa;102,874329
21,561562;México;informativa;100,41124
21,591592;México;informativa;96,444434
21,621622;México;informativa;100,986829
21,651652;México;informativa;99,036345
21,681682;México;informativa;102,57157
21,711712;México;informativa;103,002598
21,741742;México;informativa;102,298526
21,771772;México;informativa;101,040968
21,801802;México;informativa;104,659736
21,831832;México;informativa;103,325014
21,861862;México;informativa;100,128412
21,891892;México;informativa;106,906404
21,921922;México;informativa;103,897924
21,951952;México;informativa;107,446187
21,981982;México;informativa;102,371495
22,012012;México;informativa;109,659546
22,042042;México;informativa;103,010831
22,072072;México;informativa;102,306819
22,102102;México;informativa;106,638329
22,132132;México;informativa;101,589297
22,162162;México;informativa;105,087576
22,192192;México;informativa;108,585564
22,222222;México;informativa;101,248042
22,252252;México;informativa;113,042129
22,282282;México;informativa;107,619415
22,312312;México;informativa;103,172394
22,342342;México;informativa;100,781549
22,372372;México;informativa;105,252609
22,402402;México;informativa;103,736499
22,432432;México;informativa;106,947053
22,462462;México;informativa;105,649673
22,492492;México;informativa;109,598265
22,522523;México;informativa;110,413602
22,552553;México;informativa;103,682088
22,582583;México;informativa;106,570236
22,612613;México;informativa;104,437261
22,642643;México;informativa;108,740795
22,672673;México;informativa;106,750665
22,702703;México;informativa;105,518607
22,732733;México;informativa;104,763583
22,762763;México;informativa;107,027011
22,792793;México;informativa;103,97894
22,822823;México;informativa;108,329029
22,852853;México;informativa;107,61777
22,882883;México;informativa;101,138624
22,912913;México;informativa;106,060553
22,942943;México;informativa;111,114789
22,972973;México;informativa;104,935664
23,003003;México;informativa;110,494445
23,033033;México;informativa;104,991415
23,063063;México;informativa;109,230407
23,093093;México;informativa;106,277505
23,123123;México;informativa;108,587496
23,153153;México;informativa;107,440827
23,183183;México;informativa;105,695237
23,213213;México;informativa;107,2376
23,243243;México;informativa;106,81484
23,273273;México;informativa;109,636863
23,303303;México;informativa;101,52974
23,333333;México;informativa;103,65272
23,363363;México;informativa;106,453531
23,393393;México;informativa;108,534254
23,423423;México;informativa;110,02413
23,453453;México;informativa;112,148411
23,483483;México;informativa;103,59236
23,513514;México;informativa;113,394294
23,543544;México;informativa;104,630031
23,573574;México;informativa;107,758975
23,603604;México;informativa;110,926699
23,633634;México;informativa;115,831923
23,663664;México;informativa;108,08697
23,693694;México;informativa;108,539123
23,723724;México;informativa;110,180222
23,753754;México;informativa;111,529413
23,783784;México;informativa;107,192481
23,813814;México;informativa;113,010986
23,843844;México;informativa;104,207771
23,873874;México;informativa;111,063415
23,903904;México;informativa;110,330721
23,933934;México;informativa;110,119311
23,963964;México;informativa;114,949395
23,993994;México;informativa;110,896287
24,024024;México;informativa;109,873854
24,054054;México;informativa;113,893192
24,084084;México;informativa;114,833973
24,114114;México;informativa;110,970243
24,144144;México;informativa;110,640068
24,174174;México;informativa;107,621555
24,204204;México;informativa;111,099284
24,234234;México;informativa;113,031607
24,264264;México;informativa;110,901285
24,294294;México;informativa;106,134014
24,324324;México;informativa;108,41417
24,354354;México;informativa;106,820482
24,384384;México;informativa;113,447963
24,414414;México;informativa;112,59144
24,444444;México;informativa;107,049124
24,474474;México;informativa;115,761198
24,504505;México;informativa;112,788268
24,534535;México;informativa;111,364676
24,564565;México;informativa;107,118988
24,594595;México;informativa;111,829083
24,624625;México;informativa;115,398335
24,654655;México;informativa;114,004966
24,684685;México;informativa;103,825233
24,714715;México;informativa;111,116892
24,744745;México;informativa;112,773009
24,774775;México;informativa;109,349391
24,804805;México;informativa;110,60888
24,834835;México;informativa;114,427282
24,864865;México;informativa;117,329352
24,894895;México;informativa;115,458117
24,924925;México;informativa;117,953648
24,954955;México;informativa;112,592349
24,984985;México;informativa;113,335688
25,015015;México;informativa;107,444602
25,045045;México;informativa;114,343218
25,075075;México;informativa;114,512703
25,105105;México;informativa;114,372569
25,135135;México;informativa;112,62641
25,165165;México;informativa;111,582635
25,195195;México;informativa;113,555695
25,225225;México;informativa;117,665458
25,255255;México;informativa;108,983621
25,285285;México;informativa;113,863542
25,315315;México;informativa;117,582432
25,345345;México;informativa;111,692199
25,375375;México;informativa;114,696582
25,405405;México;informativa;115,150426
25,435435;México;informativa;108,510711
25,465465;México;informativa;118,209415
25,495495;México;informativa;120,311919
25,525526;México;informativa;122,660117
25,555556;México;informativa;110,836822
25,585586;México;informativa;114,737878
25,615616;México;informativa;115,603921
25,645646;México;informativa;115,833427
25,675676;México;informativa;111,218704
25,705706;México;informativa;110,027791
25,735736;México;informativa;114,509438
25,765766;México;informativa;112,506596
25,795796;México;informativa;116,250006
25,825826;México;informativa;114,403409
25,855856;México;informativa;116,263896
25,885886;México;informativa;120,528985
25,915916;México;informativa;114,780339
25,945946;México;informativa;116,497679
25,975976;México;informativa;115,816313
26,006006;México;informativa;113,567381
26,036036;México;informativa;121,44106
26,066066;México;informativa;115,23571
26,096096;México;informativa;109,649078
26,126126;México;informativa;114,33643
26,156156;México;informativa;114,629259
26,186186;México;informativa;110,550036
26,216216;México;informativa;111,587257
26,246246;México;informativa;115,741595
26,276276;México;informativa;125,597402
26,306306;México;informativa;121,440287
26,336336;México;informativa;116,895414
26,366366;México;informativa;115,064193
26,396396;México;informativa;112,775789
26,426426;México;informativa;121,584823
26,456456;México;informativa;117,611072
26,486486;México;informativa;115,105065
26,516517;México;informativa;118,155142
26,546547;México;informativa;118,404713
26,576577;México;informativa;123,697476
26,606607;México;informativa;116,190746
26,636637;México;informativa;112,784741
26,666667;México;informativa;120,462208
26,696697;México;informativa;115,908617
26,726727;México;informativa;117,320073
26,756757;México;informativa;122,488458
26,786787;México;informativa;120,511762
26,816817;México;informativa;115,930569
26,846847;México;informativa;119,637265
26,876877;México;informativa;115,484653
26,906907;México;informativa;119,215356
26,936937;México;informativa;116,819375
26,966967;México;informativa;117,283668
26,996997;México;informativa;115,904094
27,027027;México;informativa;114,177139
27,057057;México;informativa;118,713294
27,087087;México;informativa;120,958024
27,117117;México;informativa;122,178481
27,147147;México;informativa;129,527051
27,177177;México;informativa;114,900688
27,207207;México;informativa;114,618842
27,237237;México;informativa;116,847946
27,267267;México;informativa;118,562031
27,297297;México;informativa;116,38194
27,327327;México;informativa;117,698158
27,357357;México;informativa;121,477504
27,387387;México;informativa;123,377398
27,417417;México;informativa;121,780015
27,447447;México;informativa;122,422719
27,477477;México;informativa;121,485514
27,507508;México;informativa;118,508746
27,537538;México;informativa;122,360354
27,567568;México;informativa;117,162708
27,597598;México;informativa;118,274719
27,627628;México;informativa;120,634157
27,657658;México;informativa;123,932203
27,687688;México;informativa;119,292499
27,717718;México;informativa;116,210373
27,747748;México;informativa;128,270683
27,777778;México;informativa;123,882996
27,807808;México;informativa;123,414755
27,837838;México;informativa;119,989418
27,867868;México;informativa;126,860598
27,897898;México;informativa;126,308734
27,927928;México;informativa;123,295481
27,957958;México;informativa;123,008536
27,987988;México;informativa;126,084641
28,018018;México;informativa;126,012775
28,048048;México;informativa;123,303249
28,078078;México;informativa;120,399232
28,108108;México;informativa;119,61552
28,138138;México;informativa;128,921844
28,168168;México;informativa;124,636472
28,198198;México;informativa;124,724701
28,228228;México;informativa;120,330453
28,258258;México;informativa;128,822171
28,288288;México;informativa;126,886175
28,318318;México;informativa;123,789003
28,348348;México;informativa;114,294301
28,378378;México;informativa;128,162804
28,408408;México;informativa;119,394823
28,438438;México;informativa;123,42331
28,468468;México;informativa;119,084212
28,498498;México;informativa;121,58476
28,528529;México;informativa;120,373228
28,558559;México;informativa;123,201909
28,588589;México;informativa;121,72971
28,618619;México;informativa;130,007149
28,648649;México;informativa;132,13584
28,678679;México;informativa;120,715291
28,708709;México;informativa;126,216792
28,738739;México;informativa;131,104446
28,768769;México;informativa;124,699202
28,798799;México;informativa;129,411622
28,828829;México;informativa;121,120986
28,858859;México;informativa;123,566308
28,888889;México;informativa;123,53589
28,918919;México;informativa;125,802306
28,948949;México;informativa;128,205368
28,978979;México;informativa;123,071344
29,009009;México;informativa;126,188168
29,039039;México;informativa;121,34668
29,069069;México;informativa;119,529816
29,099099;México;informativa;126,250954
29,129129;México;informativa;120,128032
29,159159;México;informativa;124,361819
29,189189;México;informativa;125,895349
29,219219;México;informativa;127,929633
29,249249;México;informativa;121,964986
29,279279;México;informativa;127,645637
29,309309;México;informativa;129,167697
29,339339;México;informativa;125,749023
29,369369;México;informativa;131,437416
29,399399;México;informativa;118,638144
29,429429;México;informativa;122,98946
29,459459;México;informativa;126,101768
29,489489;México;informativa;125,008409
29,51952;México;informativa;124,450839
29,54955;México;informativa;130,559298
29,57958;México;informativa;130,39147
29,60961;México;informativa;131,408324
29,63964;México;informativa;123,868072
29,66967;México;informativa;129,923253
29,6997;México;informativa;122,328489
29,72973;México;informativa;126,245114
29,75976;México;informativa;127,348553
29,78979;México;informativa;128,541186
29,81982;México;informativa;127,121261
29,84985;México;informativa;131,042346
29,87988;México;informativa;131,432982
29,90991;México;informativa;128,029135
29,93994;México;informativa;124,104015
29,96997;México;informativa;124,52692
30;México;informativa;126,484376
0;México;videojuego;65,030095
0,03003;México;videojuego;62,89746
0,06006;México;videojuego;66,209134
0,09009;México;videojuego;66,46863
0,12012;México;videojuego;62,236917
0,15015;México;videojuego;66,906961
0,18018;México;videojuego;64,793087
0,21021;México;videojuego;63,181258
0,24024;México;videojuego;66,76295
0,27027;México;videojuego;65,68013
0,3003;México;videojuego;66,186544
0,33033;México;videojuego;69,481598
0,36036;México;videojuego;63,668708
0,39039;México;videojuego;67,078681
0,42042;México;videojuego;65,932899
0,45045;México;videojuego;66,632725
0,48048;México;videojuego;64,199855
0,510511;México;videojuego;62,294257
0,540541;México;videojuego;61,607952
0,570571;México;videojuego;65,654532
0,600601;México;videojuego;63,659199
0,630631;México;videojuego;61,371399
0,660661;México;videojuego;65,823895
0,690691;México;videojuego;65,04609
0,720721;México;videojuego;66,264785
0,750751;México;videojuego;65,174872
0,780781;México;videojuego;65,735784
0,810811;México;videojuego;65,582452
0,840841;México;videojuego;66,211068
0,870871;México;videojuego;63,543396
0,900901;México;videojuego;66,848712
0,930931;México;videojuego;65,451285
0,960961;México;videojuego;64,729608
0,990991;México;videojuego;65,99509
1,021021;México;videojuego;69,074738
1,051051;México;videojuego;67,266561
1,081081;México;videojuego;68,073072
1,111111;México;videojuego;68,516588
1,141141;México;videojuego;70,609147
1,171171;México;videojuego;68,90942
1,201201;México;videojuego;71,890596
1,231231;México;videojuego;68,294059
1,261261;México;videojuego;73,047743
1,291291;México;videojuego;69,670406
1,321321;México;videojuego;70,049021
1,351351;México;videojuego;70,860083
1,381381;México;videojuego;69,106928
1,411411;México;videojuego;70,242942
1,441441;México;videojuego;70,682126
1,471471;México;videojuego;69,416891
1,501502;México;videojuego;71,399568
1,531532;México;videojuego;69,545135
1,561562;México;videojuego;68,672025
1,591592;México;videojuego;68,235325
1,621622;México;videojuego;71,181201
1,651652;México;videojuego;70,843692
1,681682;México;videojuego;67,339531
1,711712;México;videojuego;68,11935
1,741742;México;videojuego;67,930733
1,771772;México;videojuego;72,411889
1,801802;México;videojuego;72,907962
1,831832;México;videojuego;70,558506
1,861862;México;videojuego;68,742539
1,891892;México;videojuego;71,067429
1,921922;México;videojuego;73,589471
1,951952;México;videojuego;70,408732
1,981982;México;videojuego;71,758739
2,012012;México;videojuego;68,954265
2,042042;México;videojuego;68,139964
2,072072;México;videojuego;71,21634
2,102102;México;videojuego;71,071678
2,132132;México;videojuego;71,609679
2,162162;México;videojuego;66,055322
2,192192;México;videojuego;73,369739
2,222222;México;videojuego;73,180053
2,252252;México;videojuego;74,908579
2,282282;México;videojuego;72,031773
2,312312;México;videojuego;73,776075
2,342342;México;videojuego;65,689512
2,372372;México;videojuego;71,494635
2,402402;México;videojuego;71,804957
2,432432;México;videojuego;68,265355
2,462462;México;videojuego;72,130203
2,492492;México;videojuego;72,30458
2,522523;México;videojuego;72,433004
2,552553;México;videojuego;75,283894
2,582583;México;videojuego;70,847309
2,612613;México;videojuego;70,317396
2,642643;México;videojuego;71,320886
2,672673;México;videojuego;71,839976
2,702703;México;videojuego;72,724814
2,732733;México;videojuego;73,736029
2,762763;México;videojuego;71,728351
2,792793;México;videojuego;76,027227
2,822823;México;videojuego;74,522864
2,852853;México;videojuego;76,06529
2,882883;México;videojuego;77,521892
2,912913;México;videojuego;73,524846
2,942943;México;videojuego;74,401527
2,972973;México;videojuego;74,180189
3,003003;México;videojuego;71,719474
3,033033;México;videojuego;73,198889
3,063063;México;videojuego;75,010839
3,093093;México;videojuego;76,14756
3,123123;México;videojuego;72,783166
3,153153;México;videojuego;76,076254
3,183183;México;videojuego;74,09792
3,213213;México;videojuego;75,275077
3,243243;México;videojuego;73,427201
3,273273;México;videojuego;76,053004
3,303303;México;videojuego;75,795516
3,333333;México;videojuego;78,509179
3,363363;México;videojuego;79,362473
3,393393;México;videojuego;73,104553
3,423423;México;videojuego;73,598174
3,453453;México;videojuego;70,756547
3,483483;México;videojuego;77,41626
3,513514;México;videojuego;76,694842
3,543544;México;videojuego;78,590762
3,573574;México;videojuego;70,296696
3,603604;México;videojuego;76,298558
3,633634;México;videojuego;75,282253
3,663664;México;videojuego;77,581674
3,693694;México;videojuego;77,006324
3,723724;México;videojuego;79,071037
3,753754;México;videojuego;73,255489
3,783784;México;videojuego;76,159791
3,813814;México;videojuego;76,312146
3,843844;México;videojuego;78,90472
3,873874;México;videojuego;76,706305
3,903904;México;videojuego;80,004322
3,933934;México;videojuego;77,327642
3,963964;México;videojuego;77,71837
3,993994;México;videojuego;79,167776
4,024024;México;videojuego;76,50777
4,054054;México;videojuego;78,563892
4,084084;México;videojuego;76,547693
4,114114;México;videojuego;77,154538
4,144144;México;videojuego;73,497395
4,174174;México;videojuego;78,286029
4,204204;México;videojuego;77,220381
4,234234;México;videojuego;80,110483
4,264264;México;videojuego;82,087368
4,294294;México;videojuego;78,771646
4,324324;México;videojuego;79,705424
4,354354;México;videojuego;77,911415
4,384384;México;videojuego;77,94181
4,414414;México;videojuego;78,080047
4,444444;México;videojuego;78,706996
4,474474;México;videojuego;80,213041
4,504505;México;videojuego;83,108726
4,534535;México;videojuego;81,776588
4,564565;México;videojuego;79,440494
4,594595;México;videojuego;79,855391
4,624625;México;videojuego;74,345026
4,654655;México;videojuego;83,436076
4,684685;México;videojuego;84,688651
4,714715;México;videojuego;80,208327
4,744745;México;videojuego;80,270921
4,774775;México;videojuego;75,362879
4,804805;México;videojuego;79,140241
4,834835;México;videojuego;78,120375
4,864865;México;videojuego;78,25583
4,894895;México;videojuego;79,246413
4,924925;México;videojuego;80,273309
4,954955;México;videojuego;83,103808
4,984985;México;videojuego;82,57981
5,015015;México;videojuego;80,544576
5,045045;México;videojuego;79,906226
5,075075;México;videojuego;80,016514
5,105105;México;videojuego;82,931075
5,135135;México;videojuego;80,739625
5,165165;México;videojuego;77,169617
5,195195;México;videojuego;75,79099
5,225225;México;videojuego;82,667593
5,255255;México;videojuego;82,641825
5,285285;México;videojuego;79,792696
5,315315;México;videojuego;83,391285
5,345345;México;videojuego;83,268296
5,375375;México;videojuego;83,090531
5,405405;México;videojuego;82,940748
5,435435;México;videojuego;84,636043
5,465465;México;videojuego;81,144005
5,495495;México;videojuego;86,75663
5,525526;México;videojuego;82,614611
5,555556;México;videojuego;86,816818
5,585586;México;videojuego;84,600467
5,615616;México;videojuego;82,932821
5,645646;México;videojuego;88,452764
5,675676;México;videojuego;81,954291
5,705706;México;videojuego;79,872427
5,735736;México;videojuego;84,662322
5,765766;México;videojuego;82,545177
5,795796;México;videojuego;82,85265
5,825826;México;videojuego;82,335771
5,855856;México;videojuego;86,132737
5,885886;México;videojuego;85,281353
5,915916;México;videojuego;83,985401
5,945946;México;videojuego;79,100057
5,975976;México;videojuego;87,10261
6,006006;México;videojuego;85,021415
6,036036;México;videojuego;80,463917
6,066066;México;videojuego;82,895386
6,096096;México;videojuego;82,496661
6,126126;México;videojuego;85,921174
6,156156;México;videojuego;81,871643
6,186186;México;videojuego;85,755025
6,216216;México;videojuego;85,268136
6,246246;México;videojuego;80,739549
6,276276;México;videojuego;82,651908
6,306306;México;videojuego;87,008554
6,336336;México;videojuego;86,642777
6,366366;México;videojuego;87,309815
6,396396;México;videojuego;84,942885
6,426426;México;videojuego;88,197533
6,456456;México;videojuego;82,946368
6,486486;México;videojuego;84,248362
6,516517;México;videojuego;89,952533
6,546547;México;videojuego;86,07055
6,576577;México;videojuego;84,36259
6,606607;México;videojuego;83,219839
6,636637;México;videojuego;86,987081
6,666667;México;videojuego;89,444773
6,696697;México;videojuego;82,003708
6,726727;México;videojuego;87,853003
6,756757;México;videojuego;88,292093
6,786787;México;videojuego;89,388264
6,816817;México;videojuego;87,673676
6,846847;México;videojuego;88,690435
6,876877;México;videojuego;88,918263
6,906907;México;videojuego;90,927064
6,936937;México;videojuego;90,091563
6,966967;México;videojuego;87,589428
6,996997;México;videojuego;85,845936
7,027027;México;videojuego;82,988578
7,057057;México;videojuego;90,250756
7,087087;México;videojuego;83,439028
7,117117;México;videojuego;87,513984
7,147147;México;videojuego;90,569692
7,177177;México;videojuego;87,735608
7,207207;México;videojuego;86,950123
7,237237;México;videojuego;88,883441
7,267267;México;videojuego;89,750528
7,297297;México;videojuego;88,701863
7,327327;México;videojuego;88,08426
7,357357;México;videojuego;94,271957
7,387387;México;videojuego;91,404063
7,417417;México;videojuego;85,546495
7,447447;México;videojuego;88,472135
7,477477;México;videojuego;84,69832
7,507508;México;videojuego;91,212804
7,537538;México;videojuego;88,273606
7,567568;México;videojuego;89,22309
7,597598;México;videojuego;89,579521
7,627628;México;videojuego;90,241506
7,657658;México;videojuego;94,684319
7,687688;México;videojuego;93,633297
7,717718;México;videojuego;89,683649
7,747748;México;videojuego;85,673533
7,777778;México;videojuego;96,145104
7,807808;México;videojuego;91,072975
7,837838;México;videojuego;92,715861
7,867868;México;videojuego;91,289843
7,897898;México;videojuego;92,161991
7,927928;México;videojuego;96,069146
7,957958;México;videojuego;95,314628
7,987988;México;videojuego;89,767226
8,018018;México;videojuego;93,877498
8,048048;México;videojuego;92,709091
8,078078;México;videojuego;93,985763
8,108108;México;videojuego;89,819863
8,138138;México;videojuego;87,185368
8,168168;México;videojuego;94,542729
8,198198;México;videojuego;91,295044
8,228228;México;videojuego;91,455485
8,258258;México;videojuego;93,855728
8,288288;México;videojuego;90,715771
8,318318;México;videojuego;89,732534
8,348348;México;videojuego;93,561284
8,378378;México;videojuego;93,499353
8,408408;México;videojuego;95,309764
8,438438;México;videojuego;92,051944
8,468468;México;videojuego;94,020426
8,498498;México;videojuego;91,961018
8,528529;México;videojuego;95,298303
8,558559;México;videojuego;95,347819
8,588589;México;videojuego;97,646765
8,618619;México;videojuego;95,483404
8,648649;México;videojuego;94,086585
8,678679;México;videojuego;98,169515
8,708709;México;videojuego;93,388633
8,738739;México;videojuego;94,721901
8,768769;México;videojuego;93,031402
8,798799;México;videojuego;95,632268
8,828829;México;videojuego;90,855348
8,858859;México;videojuego;92,847573
8,888889;México;videojuego;94,30558
8,918919;México;videojuego;97,589266
8,948949;México;videojuego;97,170012
8,978979;México;videojuego;93,699969
9,009009;México;videojuego;95,062646
9,039039;México;videojuego;95,10867
9,069069;México;videojuego;97,726666
9,099099;México;videojuego;96,129148
9,129129;México;videojuego;94,779663
9,159159;México;videojuego;95,562937
9,189189;México;videojuego;107,869313
9,219219;México;videojuego;94,89611
9,249249;México;videojuego;98,275955
9,279279;México;videojuego;95,7505
9,309309;México;videojuego;100,092813
9,339339;México;videojuego;98,501904
9,369369;México;videojuego;96,761007
9,399399;México;videojuego;101,015228
9,429429;México;videojuego;95,607802
9,459459;México;videojuego;97,142039
9,489489;México;videojuego;103,544012
9,51952;México;videojuego;95,362986
9,54955;México;videojuego;100,217197
9,57958;México;videojuego;95,142306
9,60961;México;videojuego;100,868474
9,63964;México;videojuego;99,515592
9,66967;México;videojuego;97,103009
9,6997;México;videojuego;97,310465
9,72973;México;videojuego;95,433299
9,75976;México;videojuego;96,837079
9,78979;México;videojuego;102,255734
9,81982;México;videojuego;97,857989
9,84985;México;videojuego;100,563104
9,87988;México;videojuego;97,810461
9,90991;México;videojuego;97,050129
9,93994;México;videojuego;97,32844
9,96997;México;videojuego;102,613071
10;México;videojuego;102,835941
10,03003;México;videojuego;97,305048
10,06006;México;videojuego;100,727583
10,09009;México;videojuego;95,528149
10,12012;México;videojuego;104,161899
10,15015;México;videojuego;103,333973
10,18018;México;videojuego;99,716793
10,21021;México;videojuego;106,885927
10,24024;México;videojuego;97,43884
10,27027;México;videojuego;99,372224
10,3003;México;videojuego;103,177382
10,33033;México;videojuego;94,243982
10,36036;México;videojuego;100,864436
10,39039;México;videojuego;98,52203
10,42042;México;videojuego;103,554244
10,45045;México;videojuego;101,040723
10,48048;México;videojuego;100,892657
10,510511;México;videojuego;99,031247
10,540541;México;videojuego;95,383068
10,570571;México;videojuego;104,266563
10,600601;México;videojuego;108,760256
10,630631;México;videojuego;94,926089
10,660661;México;videojuego;103,822652
10,690691;México;videojuego;104,615793
10,720721;México;videojuego;102,886839
10,750751;México;videojuego;104,78628
10,780781;México;videojuego;103,059906
10,810811;México;videojuego;104,955669
10,840841;México;videojuego;103,227092
10,870871;México;videojuego;106,878481
10,900901;México;videojuego;103,695776
10,930931;México;videojuego;109,043935
10,960961;México;videojuego;106,21532
10,990991;México;videojuego;100,036511
11,021021;México;videojuego;104,779914
11,051051;México;videojuego;103,047573
11,081081;México;videojuego;102,089895
11,111111;México;videojuego;98,668433
11,141141;México;videojuego;106,479727
11,171171;México;videojuego;104,382118
11,201201;México;videojuego;108,709939
11,231231;México;videojuego;103,95172
11,261261;México;videojuego;99,154051
11,291291;México;videojuego;100,306976
11,321321;México;videojuego;106,583459
11,351351;México;videojuego;104,0065
11,381381;México;videojuego;100,846679
11,411411;México;videojuego;107,347733
11,441441;México;videojuego;102,136737
11,471471;México;videojuego;105,519976
11,501502;México;videojuego;110,027426
11,531532;México;videojuego;107,648984
11,561562;México;videojuego;109,697496
11,591592;México;videojuego;108,823736
11,621622;México;videojuego;109,798953
11,651652;México;videojuego;109,909536
11,681682;México;videojuego;106,529401
11,711712;México;videojuego;105,026854
11,741742;México;videojuego;110,045417
11,771772;México;videojuego;109,334948
11,801802;México;videojuego;107,875877
11,831832;México;videojuego;112,323832
11,861862;México;videojuego;116,39551
11,891892;México;videojuego;105,630059
11,921922;México;videojuego;105,374628
11,951952;México;videojuego;116,883052
11,981982;México;videojuego;104,113101
12,012012;México;videojuego;107,601078
12,042042;México;videojuego;112,412674
12,072072;México;videojuego;102,921983
12,102102;México;videojuego;109,828514
12,132132;México;videojuego;109,209481
12,162162;México;videojuego;115,634416
12,192192;México;videojuego;110,588079
12,222222;México;videojuego;100,336696
12,252252;México;videojuego;108,38155
12,282282;México;videojuego;108,628237
12,312312;México;videojuego;111,729037
12,342342;México;videojuego;105,021406
12,372372;México;videojuego;113,095084
12,402402;México;videojuego;111,48531
12,432432;México;videojuego;113,293696
12,462462;México;videojuego;112,481295
12,492492;México;videojuego;113,017346
12,522523;México;videojuego;115,181487
12,552553;México;videojuego;111,234793
12,582583;México;videojuego;112,846449
12,612613;México;videojuego;106,605966
12,642643;México;videojuego;112,243649
12,672673;México;videojuego;116,343344
12,702703;México;videojuego;116,371578
12,732733;México;videojuego;111,954265
12,762763;México;videojuego;116,439764
12,792793;México;videojuego;113,803918
12,822823;México;videojuego;103,565815
12,852853;México;videojuego;113,836577
12,882883;México;videojuego;107,009826
12,912913;México;videojuego;114,505383
12,942943;México;videojuego;112,028156
12,972973;México;videojuego;108,988552
13,003003;México;videojuego;120,836605
13,033033;México;videojuego;114,551652
13,063063;México;videojuego;112,126334
13,093093;México;videojuego;109,300106
13,123123;México;videojuego;117,35746
13,153153;México;videojuego;117,964418
13,183183;México;videojuego;111,833021
13,213213;México;videojuego;114,917283
13,243243;México;videojuego;112,987695
13,273273;México;videojuego;119,339663
13,303303;México;videojuego;116,55445
13,333333;México;videojuego;116,22534
13,363363;México;videojuego;120,210201
13,393393;México;videojuego;122,157388
13,423423;México;videojuego;119,625777
13,453453;México;videojuego;120,739967
13,483483;México;videojuego;114,988812
13,513514;México;videojuego;118,363713
13,543544;México;videojuego;116,142833
13,573574;México;videojuego;123,288961
13,603604;México;videojuego;111,067531
13,633634;México;videojuego;116,311435
13,663664;México;videojuego;116,811073
13,693694;México;videojuego;124,736667
13,723724;México;videojuego;117,632377
13,753754;México;videojuego;120,777276
13,783784;México;videojuego;117,747655
13,813814;México;videojuego;119,143003
13,843844;México;videojuego;113,726117
13,873874;México;videojuego;121,279334
13,903904;México;videojuego;122,119177
13,933934;México;videojuego;118,573725
13,963964;México;videojuego;115,959807
13,993994;México;videojuego;121,78547
14,024024;México;videojuego;118,485291
14,054054;México;videojuego;120,034386
14,084084;México;videojuego;123,901196
14,114114;México;videojuego;121,393816
14,144144;México;videojuego;117,135914
14,174174;México;videojuego;127,849053
14,204204;México;videojuego;113,694248
14,234234;México;videojuego;121,017951
14,264264;México;videojuego;124,625856
14,294294;México;videojuego;113,073471
14,324324;México;videojuego;124,364334
14,354354;México;videojuego;124,062198
14,384384;México;videojuego;114,488806
14,414414;México;videojuego;120,364941
14,444444;México;videojuego;118,779589
14,474474;México;videojuego;118,393895
14,504505;México;videojuego;121,63662
14,534535;México;videojuego;121,81677
14,564565;México;videojuego;127,274118
14,594595;México;videojuego;118,285066
14,624625;México;videojuego;125,260022
14,654655;México;videojuego;124,902479
14,684685;México;videojuego;120,002666
14,714715;México;videojuego;121,943458
14,744745;México;videojuego;121,751229
14,774775;México;videojuego;127,435421
14,804805;México;videojuego;123,938241
14,834835;México;videojuego;123,330552
14,864865;México;videojuego;126,989896
14,894895;México;videojuego;125,98135
14,924925;México;videojuego;127,489007
14,954955;México;videojuego;121,992885
14,984985;México;videojuego;125,404364
15,015015;México;videojuego;121,13102
15,045045;México;videojuego;134,573525
15,075075;México;videojuego;129,58222
15,105105;México;videojuego;131,584466
15,135135;México;videojuego;118,833707
15,165165;México;videojuego;121,360977
15,195195;México;videojuego;128,692867
15,225225;México;videojuego;129,07117
15,255255;México;videojuego;123,363972
15,285285;México;videojuego;124,726083
15,315315;México;videojuego;121,760852
15,345345;México;videojuego;129,063222
15,375375;México;videojuego;130,338783
15,405405;México;videojuego;127,86663
15,435435;México;videojuego;127,982392
15,465465;México;videojuego;111,013739
15,495495;México;videojuego;127,614256
